[2025-07-15 13:52:23] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bedb47e
[2025-07-15 15:41:44] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:41:47] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:41:49] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:41:52] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:41:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:41:55] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:41:58] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:01] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:02] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:05] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:08] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:11] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:14] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:17] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:20] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:23] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:26] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:29] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:32] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:35] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:38] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:41] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:44] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:47] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:50] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:53] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:42:56] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:42:59] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:43:02] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:43:55] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:43:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:44:55] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:44:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:45:55] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:45:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:46:55] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:46:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
